,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
28,V1_left,V1_left,0.11169835654668886,0.07543654578754577,1,0,0.027765711794460628,0.4575790248263818,1,0.0811524502198464,,,,,,169,137,181,217,157,cosine,30,instance-based,0.1,2,2
29,V1_left,V1_right,0.09184311344145366,0.06220890742000885,0,0,0.052518811171753485,0.46936027100697586,1,0.3503986975358555,,,,,,169,137,181,217,157,cosine,50,instance-based,0.1,2,2
30,V1_left,VMV_left,0.19987872312817415,0.19938808704089586,0,0,-0.03902442036560157,0.41956067573113814,1,,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,5,instance-based,0.1,2,4
31,V1_left,MT+MST_right,-0.22120239738714578,0.1613330816118348,0,0,0.21108658416183176,0.5324829746369196,0,0.0740212687431947,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,10,instance-based,0.1,2,4
32,V1_left,IT_right,0.06849028536921002,0.08964744119345684,0,0,0.061641717215648935,0.47135611487383816,1,0.9625971771248305,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,20,instance-based,0.1,2,4
33,V1_left,FFC_right,0.0768478209644607,0.06778551151529671,0,0,0.031069327377432725,0.45916305362261906,1,0.8204876256023119,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,30,instance-based,0.1,2,4
34,V1_left,MT+MST_left,0.03373467248016063,0.05558006703636547,0,0,0.02633352481068321,0.4576622264506214,1,0.9390176475082674,0.04685986203573695,-0.1697908892001774,-0.18406237649142404,0.011201825867648755,0.07222896036182593,169,137,181,217,157,cosine,50,instance-based,0.1,2,4
35,V1_left,VVC_right,-0.13912544209017266,0.2248078812519383,0,0,0.39787342149533533,0.6281743277603616,0,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,5,instance-based,0.1,2,8
36,V1_left,V3_right,0.23647088518324955,0.09128001094405874,0,0,0.010751123526474312,0.44725763154129855,1,0.14720459069878888,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,10,instance-based,0.1,2,8
37,V1_left,VMV_right,0.24639300835577066,0.07860604870113816,0,0,0.03794716703440002,0.4586548436482423,1,,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,20,instance-based,0.1,2,8
38,V1_left,MT+MST_right,0.13728835479795284,0.05969458108329889,0,0,0.018123858987284174,0.45363250886999307,1,0.0016182566351250482,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,30,instance-based,0.1,2,8
39,V1_left,V4_right,0.16406280955512165,0.05922894373479611,0,0,0.059239616792440206,0.4731924741874019,1,0.006948583397821562,-0.08217293656309568,-0.03983777487542298,-0.1923338762412191,0.041660611315720256,-0.03331151194650319,169,137,181,217,157,cosine,50,instance-based,0.1,2,8
40,V1_left,IT_right,0.2865656351078913,0.21995068814248198,0,0,0.38378924641351386,0.6224088093816037,0,,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,5,instance-based,0.1,2,16
41,V1_left,IT_right,0.10823880889450924,0.08647884378824423,0,0,-0.14053993628342012,0.37715243417087607,1,0.21565161026841762,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,10,instance-based,0.1,2,16
42,V1_left,IT_left,0.15168317749424357,0.05140441261237916,0,0,-0.15334553528881592,0.3779024369515434,1,0.0003335364042507116,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,20,instance-based,0.1,2,16
43,V1_left,V2_right,0.16907241301185258,0.07193566349228288,0,0,0.05070790544450367,0.4690818219147088,1,0.0005848653627775757,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,30,instance-based,0.1,2,16
44,V1_left,FFC_left,0.10400517695626113,0.04689373026564138,0,0,0.006078398889758551,0.44892493103225545,1,0.1461031184021948,-0.0063934128429584,-0.09662920410461903,-0.09085032250612131,0.024971091509964235,0.014742824756463591,169,137,181,217,157,cosine,50,instance-based,0.1,2,16
45,V1_left,IT_right,-0.14671923368335896,0.2598177925506638,0,0,0.23027547273242494,0.5056725879006925,0,,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,5,instance-based,0.1,2,32
46,V1_left,VVC_right,0.3269501157769998,0.06977746892209326,0,0,0.08304380870523459,0.470783837829638,1,,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,10,instance-based,0.1,2,32
47,V1_left,FFC_left,0.15815534830456668,0.0732011608782199,0,0,0.0706736988715665,0.47584032740369947,1,0.8063317956294789,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,20,instance-based,0.1,2,32
48,V1_left,V3_right,0.13200484237543522,0.08237253354412641,0,0,0.039962342055390905,0.4644189372980518,1,0.4503901122340941,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,30,instance-based,0.1,2,32
49,V1_left,V3_right,0.1312543984701044,0.057654430573679014,0,0,0.011642945349558328,0.45152070166364566,1,0.03404435256431504,-0.021618233522601095,-0.07294890077102024,0.00822884256393595,0.14853441467910625,0.07397843105700651,169,137,181,217,157,cosine,50,instance-based,0.1,2,32
